cluster_id,system,concept_precision,concept_recall,concept_f1,concept_jaccard,entity_precision,entity_recall,entity_f1,entity_jaccard,relation_precision,relation_recall,relation_f1,relation_jaccard,exact_triple_precision,exact_triple_recall,exact_triple_f1,exact_triple_jaccard,soft_triple_precision,soft_triple_recall,soft_triple_f1,domain_accuracy,range_accuracy,domain_range_pair_accuracy,schema_violation_rate,node_retention,edge_retention,edge_jaccard,relation_type_retention,lcc_ratio,central_node_preservation_at10,candidate_concepts,candidate_entities,candidate_triples,candidate_nodes,candidate_edges
test_02432,primera_exact,0.92,0.19166666666666668,0.3172413793103448,0.1885245901639344,1.0,0.22727272727272727,0.37037037037037035,0.22727272727272727,1.0,0.15625,0.2702702702702703,0.15625,0.8,0.10526315789473684,0.18604651162790697,0.10256410256410256,1.0,0.13157894736842105,0.23255813953488372,1.0,1.0,0.8,0.19999999999999996,0.14,0.10526315789473684,0.10256410256410256,0.15625,0.2727272727272727,0.4,25,10,5,8,5
test_02432,primera_sentence,0.92,0.19166666666666668,0.3172413793103448,0.1885245901639344,1.0,0.22727272727272727,0.37037037037037035,0.22727272727272727,1.0,0.15625,0.2702702702702703,0.15625,0.8,0.10526315789473684,0.18604651162790697,0.10256410256410256,1.0,0.13157894736842105,0.23255813953488372,1.0,1.0,0.8,0.19999999999999996,0.14,0.10526315789473684,0.10256410256410256,0.15625,0.2727272727272727,0.4,25,10,5,8,5
test_02460,primera_exact,0.9130434782608695,0.45652173913043476,0.608695652173913,0.4375,0.96,0.5853658536585366,0.7272727272727272,0.5714285714285714,1.0,0.375,0.5454545454545454,0.375,0.7,0.3333333333333333,0.45161290322580644,0.2916666666666667,1.0,0.47619047619047616,0.6451612903225806,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.375,1.0,0.6,46,25,10,11,10
test_02460,primera_sentence,0.9130434782608695,0.45652173913043476,0.608695652173913,0.4375,0.96,0.5853658536585366,0.7272727272727272,0.5714285714285714,1.0,0.375,0.5454545454545454,0.375,0.7,0.3333333333333333,0.45161290322580644,0.2916666666666667,1.0,0.47619047619047616,0.6451612903225806,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.375,1.0,0.6,46,25,10,11,10
test_02462,primera_exact,0.40425531914893614,0.2753623188405797,0.32758620689655177,0.1958762886597938,0.8421052631578947,0.5714285714285714,0.6808510638297872,0.5161290322580645,0.5,0.16666666666666666,0.25,0.14285714285714285,0.5,0.16666666666666666,0.25,0.14285714285714285,0.5,0.16666666666666666,0.25,0.5,0.5,0.5,0.5,0.2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.2,47,19,2,4,2
test_02462,primera_sentence,0.40425531914893614,0.2753623188405797,0.32758620689655177,0.1958762886597938,0.8421052631578947,0.5714285714285714,0.6808510638297872,0.5161290322580645,0.5,0.16666666666666666,0.25,0.14285714285714285,0.5,0.16666666666666666,0.25,0.14285714285714285,0.5,0.16666666666666666,0.25,0.5,0.5,0.5,0.5,0.2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.2,47,19,2,4,2
test_02484,primera_exact,0.84,0.12574850299401197,0.21875,0.12280701754385964,0.8235294117647058,0.23728813559322035,0.368421052631579,0.22580645161290322,0.875,0.12280701754385964,0.2153846153846154,0.1206896551724138,0.25,0.02666666666666667,0.04819277108433735,0.024691358024691357,0.375,0.04,0.07228915662650602,0.25,0.5,0.25,0.75,0.08045977011494253,0.02666666666666667,0.024691358024691357,0.12280701754385964,0.12903225806451613,0.2,25,17,8,12,8
test_02484,primera_sentence,0.84,0.12574850299401197,0.21875,0.12280701754385964,0.8235294117647058,0.23728813559322035,0.368421052631579,0.22580645161290322,0.875,0.12280701754385964,0.2153846153846154,0.1206896551724138,0.25,0.02666666666666667,0.04819277108433735,0.024691358024691357,0.375,0.04,0.07228915662650602,0.25,0.5,0.25,0.75,0.08045977011494253,0.02666666666666667,0.024691358024691357,0.12280701754385964,0.12903225806451613,0.2,25,17,8,12,8
test_02498,primera_exact,0.7209302325581395,0.5740740740740741,0.6391752577319588,0.4696969696969697,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.6875,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,0.14285714285714285,0.2,0.1111111111111111,0.6666666666666666,0.2857142857142857,0.4,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.23076923076923078,0.14285714285714285,0.1111111111111111,0.6,0.6666666666666666,0.2,43,13,3,6,3
test_02498,primera_sentence,0.7209302325581395,0.5740740740740741,0.6391752577319588,0.4696969696969697,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.6875,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,0.14285714285714285,0.2,0.1111111111111111,0.6666666666666666,0.2857142857142857,0.4,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.23076923076923078,0.14285714285714285,0.1111111111111111,0.6,0.6666666666666666,0.2,43,13,3,6,3
test_02540,primera_exact,0.28125,0.06666666666666667,0.10778443113772455,0.056962025316455694,0.3888888888888889,0.11290322580645161,0.17500000000000002,0.0958904109589041,0.5,0.08333333333333333,0.14285714285714285,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.2857142857142857,0.0,32,18,4,8,4
test_02540,primera_sentence,0.28125,0.06666666666666667,0.10778443113772455,0.056962025316455694,0.3888888888888889,0.11290322580645161,0.17500000000000002,0.0958904109589041,0.5,0.08333333333333333,0.14285714285714285,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.2857142857142857,0.0,32,18,4,8,4
test_02579,primera_exact,0.84,0.7241379310344828,0.7777777777777777,0.6363636363636364,1.0,0.75,0.8571428571428571,0.75,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,0.6666666666666666,0.8,0.7272727272727272,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727272,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.8888888888888888,0.8,0.5714285714285714,1.0,1.0,0.8888888888888888,25,9,6,10,6
test_02579,primera_sentence,0.84,0.7241379310344828,0.7777777777777777,0.6363636363636364,1.0,0.75,0.8571428571428571,0.75,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,0.6666666666666666,0.8,0.7272727272727272,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727272,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.8888888888888888,0.8,0.5714285714285714,1.0,1.0,0.8888888888888888,25,9,6,10,6
test_02601,primera_exact,0.37142857142857144,0.20634920634920634,0.2653061224489796,0.15294117647058825,0.7916666666666666,0.21839080459770116,0.34234234234234234,0.20652173913043478,1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.05555555555555555,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,1.0,0.0,0.08,0.05714285714285714,0.05555555555555555,0.13043478260869565,0.42857142857142855,0.2,35,24,3,5,3
test_02601,primera_sentence,0.37142857142857144,0.20634920634920634,0.2653061224489796,0.15294117647058825,0.7916666666666666,0.21839080459770116,0.34234234234234234,0.20652173913043478,1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.05555555555555555,1.0,0.08571428571428572,0.15789473684210528,1.0,1.0,1.0,0.0,0.08,0.05714285714285714,0.05555555555555555,0.13043478260869565,0.42857142857142855,0.2,35,24,3,5,3
test_02646,primera_exact,0.7575757575757576,0.3472222222222222,0.4761904761904762,0.3125,0.7916666666666666,0.3877551020408163,0.5205479452054794,0.35185185185185186,0.875,0.25925925925925924,0.39999999999999997,0.25,0.625,0.15151515151515152,0.24390243902439024,0.1388888888888889,0.75,0.18181818181818182,0.2926829268292683,0.875,0.875,0.875,0.125,0.18,0.15151515151515152,0.1388888888888889,0.25925925925925924,0.7142857142857143,0.2,33,24,8,13,8
test_02646,primera_sentence,0.7575757575757576,0.3472222222222222,0.4761904761904762,0.3125,0.7916666666666666,0.3877551020408163,0.5205479452054794,0.35185185185185186,0.875,0.25925925925925924,0.39999999999999997,0.25,0.625,0.15151515151515152,0.24390243902439024,0.1388888888888889,0.75,0.18181818181818182,0.2926829268292683,0.875,0.875,0.875,0.125,0.18,0.15151515151515152,0.1388888888888889,0.25925925925925924,0.7142857142857143,0.2,33,24,8,13,8
test_02655,primera_exact,0.5517241379310345,0.05536332179930796,0.10062893081761007,0.052980132450331126,0.5,0.078125,0.13513513513513514,0.07246376811594203,0.5714285714285714,0.058823529411764705,0.10666666666666666,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.8571428571428572,0.024390243902439025,0.0,0.0,0.058823529411764705,0.375,0.1,29,20,7,11,7
