regrouping,metric,n_bundles,run82_mean,leadw_mean,delta,ci95_low,ci95_high,wilcoxon_p,cohens_dz
37,object_coverage,71,0.3894678317224639,0.3621565127942592,0.02731131892820489,0.015456019054439434,0.0392029521276709,6.046835449067587e-05,0.5232876977215674
37,entity_pair_coverage,71,0.3080267038585832,0.33763407201177437,-0.029607368153191094,-0.04337602371115173,-0.015054444813836054,0.00012436172460388297,-0.47764979096887344
37,predicate_lexical_coverage,71,0.23274728018639465,0.21789991390378352,0.014847366282611033,-0.0015660670668605535,0.03149651894731903,0.034759269331101995,0.21348247915226026
37,gold_semantic_recall_t060,71,0.03660997764612069,0.036588449978878924,2.1527667241758284e-05,-0.005110582523655723,0.0054473872129569565,0.8003632795634583,0.0009225478530232681
37,gold_semantic_f1_t060,71,0.061866508201667864,0.06291461771843851,-0.001048109516770636,-0.00957245939582317,0.008029029682345026,0.7167273236036571,-0.026968811443208836
38,subject_coverage,71,0.5399964762432811,0.48355999695003715,0.05643647929324391,0.030033225836170564,0.08234372105482078,0.00010572825558080058,0.5003562425324269
38,object_coverage,71,0.38057098292524943,0.3643672376750917,0.016203745250157626,0.002521215096622577,0.029353720430513135,0.03589949554335443,0.2796011733394256
38,entity_pair_coverage,71,0.3050408873685339,0.3429225747486287,-0.037881687380094724,-0.054004075600274475,-0.022043253343670768,3.2438692275079137e-05,-0.544290016634548
38,predicate_lexical_coverage,71,0.2261256869429737,0.20726344028026142,0.018862246662712252,0.004421108430304952,0.033773800389086894,0.016468677093457222,0.2988618399458676
38,gold_semantic_recall_t060,71,0.038225598984882536,0.037901177758966655,0.00032442122591589117,-0.004009719334705311,0.004539501377671039,0.4447522335555084,0.01747089820123351
38,gold_semantic_f1_t060,71,0.06510702564840883,0.06494354383160733,0.00016348181680149327,-0.006952697987537667,0.007214081338338721,0.9075758911756464,0.005330008712463816
39,subject_coverage,71,0.5726913993874818,0.48445968322833444,0.08823171615914757,0.06648758153354203,0.11044337534184023,2.57042035828552e-09,0.9272907410381566
39,object_coverage,71,0.3949927421933446,0.364303351655847,0.030689390537497727,0.01827449562528872,0.0423902634713557,2.645308640009322e-05,0.5795131311455409
39,entity_pair_coverage,71,0.32752600398737874,0.34497825410823446,-0.017452250120855606,-0.031019975681157066,-0.004581793584282617,0.020836157777827824,-0.3041196260189951
39,predicate_lexical_coverage,71,0.23655422441609336,0.20567809655970243,0.03087612785639094,0.018366223028934415,0.04413647236699547,4.912530334990813e-05,0.5394191517269923
39,gold_semantic_recall_t060,71,0.04035513185753649,0.03746133486617911,0.002893796991357387,-0.002208723138459165,0.008384821948613374,0.624019073154185,0.12635639031808452
39,gold_semantic_f1_t060,71,0.06812445800551913,0.06390649688852967,0.004217961116989479,-0.004283496161986376,0.013328266509073362,0.7586610151516073,0.1102188639841081
40,subject_coverage,71,0.586417898018095,0.481941686163664,0.10447621185443104,0.08002533014131946,0.12931679061698728,2.8501598269899446e-09,0.9695453578950397
40,object_coverage,71,0.397820984014163,0.3652995078643433,0.03252147614981978,0.022159066077426577,0.042528480025447866,4.265531802771605e-07,0.725773709809429
40,entity_pair_coverage,71,0.3327195480352177,0.34622216523668325,-0.013502617201465646,-0.026889961484971126,-0.000175870403113,0.10541374666473444,-0.23123625625521532
40,predicate_lexical_coverage,71,0.23327364018750024,0.20641665398210185,0.026856986205398354,0.011157733647380572,0.04395944777794151,0.001746172761443965,0.3790745519348847
40,gold_semantic_recall_t060,71,0.041202844169919824,0.03841954521971025,0.002783298950209573,-0.002920134197283215,0.008821129392638875,0.4408973467039309,0.1068171743938853
40,gold_semantic_f1_t060,71,0.06939394739251686,0.06545554331040268,0.003938404082114167,-0.005459462641564742,0.013848542826643044,0.9451823433215556,0.09080344080927658
41,subject_coverage,71,0.5771132769097932,0.48257896721973,0.0945343096900632,0.06808695117207283,0.1222133125386874,1.5256101962348624e-07,0.7923988594593978
41,object_coverage,71,0.39742867537585513,0.3624432521813732,0.034985423194481904,0.01854329135871196,0.052101018617616214,6.916428739190612e-05,0.4891062751584836
41,entity_pair_coverage,71,0.3266997930258981,0.3412007767395385,-0.014500983713640359,-0.03245309211879915,0.004143195904833839,0.13452020854341068,-0.18614590161917915
41,predicate_lexical_coverage,71,0.22131468716165806,0.21022584711235626,0.01108884004930181,-0.005362541136690115,0.027300371669106437,0.18837039388975685,0.15765066186264615
41,gold_semantic_recall_t060,71,0.03826350555174121,0.034281750958828155,0.00398175459291306,-0.0024260601121192642,0.010163507079203302,0.19230037793235266,0.14078512406905175
41,gold_semantic_f1_t060,71,0.06473448557338425,0.05912384222965381,0.005610643343730443,-0.005038896006781436,0.016069530859101233,0.2525814616813242,0.11806603354192191
42,subject_coverage,71,0.5313594746708551,0.4758461466491533,0.05551332802170191,0.02885839312817433,0.08118191960175719,0.00010822252840474873,0.4897310817391321
42,object_coverage,71,0.3831770923180479,0.3674840685995309,0.015693023718516996,0.0019109251372501025,0.02959996098872613,0.03877413281396042,0.2567744974155531
42,entity_pair_coverage,71,0.3055530849322578,0.3460170811325216,-0.04046399620026372,-0.05704604770074181,-0.024355642580533545,9.470831290474815e-06,-0.5840243110826631
42,predicate_lexical_coverage,71,0.22570431454221476,0.20353630519629454,0.02216800934592017,0.0026054932657096535,0.04107350609958574,0.007297502988686681,0.2693691030124934
42,gold_semantic_recall_t060,71,0.03816255892125228,0.03701836726806044,0.0011441916531918393,-0.004689766239831406,0.006817021290875971,0.6357605638098311,0.045410765499250376
42,gold_semantic_f1_t060,71,0.06466390299656177,0.0639727762370176,0.0006911267595441842,-0.009279242638812293,0.010422641933309561,0.9836583611022285,0.0161422166029237
43,subject_coverage,71,0.5363070467636225,0.47921274064033287,0.057094306123289744,0.030927011001115782,0.08299547686671738,0.00014975028580910342,0.49057174619754346
43,object_coverage,71,0.375465575434523,0.3591393951487868,0.016326180285736246,0.002229350681132699,0.029995307093719323,0.02124535392867665,0.2682518532836701
43,entity_pair_coverage,71,0.3034913424108955,0.3395302343784829,-0.03603889196758739,-0.05207596341200811,-0.02044171787131788,0.00012996285272739102,-0.5110077151590222
43,predicate_lexical_coverage,71,0.22745415673610245,0.20161651549576912,0.02583764124033335,0.010375348597931773,0.04137249162451384,0.002473606443142432,0.3779994272497725
43,gold_semantic_recall_t060,71,0.040151500058597335,0.03465454804332776,0.005496952015269572,1.014606391603906e-05,0.010636493866282893,0.12237088019840232,0.2321978217301183
43,gold_semantic_f1_t060,71,0.0679555947086727,0.059267208021247096,0.008688386687425588,-0.0006621717432120862,0.017359927900145577,0.13182428754295783,0.2178002247711102
44,subject_coverage,71,0.5680602110836077,0.4842540992663336,0.08380611181727421,0.05588670999994108,0.11004498786472117,1.1684385764664495e-06,0.6822236527596818
44,object_coverage,71,0.3880167425995107,0.3623120813550101,0.02570466124450066,0.013776375541476503,0.0379772466317782,0.00024260722656845501,0.47762927982634784
44,entity_pair_coverage,71,0.3213969380849875,0.34266841777294166,-0.021271479687954217,-0.03681027134391713,-0.006942042216993852,0.015191263013119233,-0.32029688760314756
44,predicate_lexical_coverage,71,0.22634328939320145,0.22087006902743272,0.005473220365768717,-0.009274865474085953,0.019688934964202494,0.46676542426947953,0.08537607303022922
44,gold_semantic_recall_t060,71,0.04497875124400067,0.037893699025899216,0.007085052218101444,0.001910398752086033,0.012205980337454254,0.0034116928391168923,0.31542608060312616
44,gold_semantic_f1_t060,71,0.07574750553222093,0.0646936948688919,0.011053810663329014,0.0024739465749651123,0.019614328020445524,0.012084468410895048,0.2959080327920463
45,subject_coverage,71,0.5615206803173313,0.47339320710784993,0.08812747320948132,0.05999943912260355,0.11651873981545602,7.165634118287745e-07,0.719280771955353
45,object_coverage,71,0.39267232324591356,0.3584013619941248,0.034270961251788766,0.02033086223470554,0.04836961979067614,3.100393875594469e-05,0.5668602987863094
45,entity_pair_coverage,71,0.32190281471149634,0.34132983499258435,-0.01942702028108806,-0.03636661712095634,-0.0034407041846991485,0.02123096364804235,-0.2768687015029623
45,predicate_lexical_coverage,71,0.23124451021840722,0.202953219053426,0.02829129116498128,0.01034632574157589,0.046404848643482426,0.0029139632598687033,0.3641586701182411
45,gold_semantic_recall_t060,71,0.04090552395525992,0.034734415720648705,0.006171108234611223,0.0004588888848224079,0.01168242783454113,0.045442843411042676,0.26731173955969095
45,gold_semantic_f1_t060,71,0.06906185545199985,0.05960060920922142,0.00946124624277844,0.00011828752205192807,0.01852906851084877,0.08065876080391725,0.24796748439093588
46,subject_coverage,71,0.577951620641737,0.49158609801460834,0.08636552262712868,0.056737466893117504,0.11321404791101893,6.746064199536409e-07,0.7009629339677297
46,object_coverage,71,0.39885055205111036,0.36760535380498205,0.031245198246128227,0.018293653791144886,0.04425453866703825,8.090262825463471e-05,0.5339019583469709
46,entity_pair_coverage,71,0.32552557349245076,0.3502474463521925,-0.024721872859741718,-0.040303919420416265,-0.009287138933129983,0.0033251025849115345,-0.3538198367702329
46,predicate_lexical_coverage,71,0.22846816740322476,0.19188903940821245,0.03657912799501229,0.020657886503038594,0.05225290267960496,7.575841122145606e-05,0.5269652676518364
46,gold_semantic_recall_t060,71,0.03819645180344557,0.037144981846186476,0.0010514699572591027,-0.0038524672494252782,0.005954053389698843,0.590497407249004,0.04945636637889331
46,gold_semantic_f1_t060,71,0.06468454538404833,0.06356939240437276,0.0011151529796755695,-0.007026603037996691,0.009238258409948167,0.9104748392332517,0.03161616352953672
47,subject_coverage,71,0.5448602543895064,0.4749826356474163,0.06987761874209009,0.04358508258124308,0.09634750449905717,3.097905739098319e-06,0.6089359570081652
47,object_coverage,71,0.39063131162083664,0.3579561967209513,0.03267511489988523,0.01933941589207903,0.04606541753924155,2.217436885735068e-05,0.5677603910633052
47,entity_pair_coverage,71,0.31448382975815564,0.33669085888945066,-0.022207029131295002,-0.03826990037058509,-0.006274380491932344,0.004527366109505306,-0.32599629667690827
47,predicate_lexical_coverage,71,0.22916396425486527,0.19731789677057202,0.03184606748429327,0.014157104132704537,0.049246468652571776,0.0014385633343292625,0.4201707268480557
47,gold_semantic_recall_t060,71,0.03907451730848546,0.038929506976202045,0.00014501033228341394,-0.005528643525205543,0.00569825491437117,0.9856726510913523,0.0059212570242396755
47,gold_semantic_f1_t060,71,0.06602334826576656,0.0664998814420491,-0.0004765331762825238,-0.009990425926205557,0.008834230090944138,0.9880741450176593,-0.011522010821468373
48,subject_coverage,71,0.5373314479458617,0.47154393834705266,0.06578750959880905,0.03865625377331573,0.09084872261764021,8.446613109775741e-06,0.5706852788644821
48,object_coverage,71,0.38452498010285713,0.3573902877565169,0.0271346923463402,0.014810497488440433,0.03891157907406314,9.269593483271174e-05,0.5085703970302817
48,entity_pair_coverage,71,0.3086655707362752,0.33589271961175093,-0.027227148875475726,-0.04228132103376264,-0.012498359602535938,0.0003835454395189022,-0.42774113430688915
48,predicate_lexical_coverage,71,0.21724926699806993,0.19739792980700102,0.019851337191068952,0.002156534751190976,0.03746273203581796,0.014390457371783528,0.25985764045882
48,gold_semantic_recall_t060,71,0.03894524259079442,0.03560952090619762,0.0033357216845968057,-0.0018324692613970628,0.008278326952700204,0.27422433305599647,0.1532073780701437
48,gold_semantic_f1_t060,71,0.0658030385148963,0.06119197826220786,0.004611060252688424,-0.003979378609335932,0.012871751136234627,0.3450172719778687,0.12690220891964663
49,subject_coverage,71,0.5564080972104706,0.4615745174740556,0.09483357973641507,0.06715585715458408,0.12475758777250348,2.9145716761185454e-08,0.7486623573607654
49,object_coverage,71,0.38679103340343823,0.35485805839744516,0.031932975005992965,0.01881608747526742,0.04578940193584092,3.896019738332114e-05,0.5463164768436595
49,entity_pair_coverage,71,0.3109259951750329,0.3308479790670177,-0.019921983891984744,-0.03564839009139703,-0.0032032749033531083,0.032679148864958964,-0.2766389162485748
49,predicate_lexical_coverage,71,0.22827644805673927,0.2036409569934702,0.02463549106326903,0.007728932001262464,0.041264269503844514,0.005404771010118486,0.3445832902972832
49,gold_semantic_recall_t060,71,0.03987268146532144,0.033996276740244094,0.005876404725077339,0.00023461675473869327,0.011997824175075535,0.05527861399155858,0.23145063889969117
49,gold_semantic_f1_t060,71,0.0672469754572777,0.05867620739699639,0.00857076806028133,-0.0006324953861778156,0.018579090462160747,0.2037451822905535,0.20386393486356552
50,subject_coverage,71,0.5834373591942634,0.49437608700849534,0.08906127218576813,0.062498908549727304,0.1153280037834639,1.1182003455878166e-07,0.7856666620182161
50,object_coverage,71,0.3982299013281651,0.37476421204759686,0.023465689280568042,0.010900733546258074,0.0368683647688629,0.0008774650233518797,0.41710092835627444
50,entity_pair_coverage,71,0.3278403881735067,0.3565512712588648,-0.028710883085358196,-0.04417347151377056,-0.013102342664764831,0.0004678006843814992,-0.4350655677966731
50,predicate_lexical_coverage,71,0.24300569666419528,0.21133061416332713,0.031675082500868146,0.013364916474262068,0.049948468555528064,0.0010847814304399692,0.40884404742419733
50,gold_semantic_recall_t060,71,0.04443863985614554,0.036428325926324834,0.008010313929820703,0.002441509269465285,0.013593281474218188,0.009218574279396815,0.3275941815113343
50,gold_semantic_f1_t060,71,0.07491990897139704,0.06201375776519042,0.012906151206206641,0.0037580381688796446,0.02202947475881351,0.014672413505658443,0.320740570526482
51,subject_coverage,71,0.5803854085457562,0.4981166286331049,0.08226877991265111,0.05874061539711244,0.1074783395096288,1.0823977116657976e-07,0.7670263920910642
51,object_coverage,71,0.400596121370972,0.3672516532230225,0.0333444681479495,0.020562663639350977,0.04647639593540877,2.0284384851193097e-05,0.5891746095189205
51,entity_pair_coverage,71,0.3341149243658836,0.35207020552268414,-0.017955281156800555,-0.03298368567086053,-0.0010829065044793277,0.01396730819481393,-0.2583269712650937
51,predicate_lexical_coverage,71,0.23609841148130067,0.20721163689450645,0.028886774586794246,0.011411664137681464,0.04522067162435165,0.0012836170601642925,0.39358097847933854
51,gold_semantic_recall_t060,71,0.03984560776506727,0.03256024099011946,0.007285366774947806,0.002736154714390068,0.012040987042760907,0.01610885055423283,0.35853293987320123
51,gold_semantic_f1_t060,71,0.06738260445946515,0.05628800260916719,0.011094601850297956,0.0032296692812002364,0.0190901449792619,0.027449466574410806,0.3241187562030127
52,subject_coverage,71,0.5390411341277821,0.4860733326361693,0.052967801491613044,0.028532463561337783,0.07899005182562417,7.704888865613083e-05,0.47497350172930874
52,object_coverage,71,0.38738323173004463,0.3657849777095506,0.02159825402049409,0.008788680727718816,0.034040888373369826,0.0032743260254891097,0.3896648673863965
52,entity_pair_coverage,71,0.3063199498423282,0.3403378247051536,-0.03401787486282546,-0.048130484539567975,-0.019630689668709976,4.2839275642374906e-05,-0.5318740978864368
52,predicate_lexical_coverage,71,0.23311047843013136,0.20078594525617546,0.032324533173955894,0.01562016386386358,0.04820369771140232,0.00100588672406241,0.452672090149255
52,gold_semantic_recall_t060,71,0.038496314074424186,0.037582211732938915,0.0009141023414852661,-0.00407901245153672,0.006099599360238131,0.8908447856598519,0.04154519056239142
52,gold_semantic_f1_t060,71,0.0652626559811165,0.06438303795824285,0.0008796180228736453,-0.007543283995951486,0.009497025294985875,0.885758809181033,0.023855448267658803
53,subject_coverage,71,0.5470563092970603,0.4660151992803836,0.08104111001667666,0.0581945606237238,0.10465609855599747,5.212899315292891e-08,0.8262869674311699
53,object_coverage,71,0.39532295124044275,0.35790739889723555,0.03741555234320711,0.02487018252237526,0.05035875840735144,3.174591256502809e-06,0.6633941163566272
53,entity_pair_coverage,71,0.3183403384272668,0.33700407468543675,-0.01866373625816989,-0.03220347350619339,-0.004962348920017287,0.014511014147529538,-0.3147960004150228
53,predicate_lexical_coverage,71,0.2332725047216745,0.21252361607079506,0.020748888650879396,0.006036093937578287,0.03467570581384487,0.010350454505327948,0.33171761352606577
53,gold_semantic_recall_t060,71,0.040757056344753295,0.03320828139848631,0.0075487749462669765,0.0022973522234574725,0.01256844080663846,0.012876268791999972,0.3380196851009803
53,gold_semantic_f1_t060,71,0.06853038649587914,0.05716498069562158,0.01136540580025756,0.0027194396860160323,0.019742652657541153,0.03638166995633435,0.3063689742733434
54,subject_coverage,71,0.5600812989825784,0.4904502649220015,0.06963103406057701,0.042198958712507825,0.09694152022326541,1.5617864996502997e-05,0.5882370940934541
54,object_coverage,71,0.3909061006548664,0.3710403116935125,0.0198657889613539,0.0036605312568371872,0.03709865292707051,0.017526401781211374,0.26483783793000837
54,entity_pair_coverage,71,0.31660873742940127,0.3515982519034426,-0.03498951447404137,-0.053116200664654264,-0.01587036917711043,0.0007603583646621233,-0.4213456520493234
54,predicate_lexical_coverage,71,0.22554755775595642,0.2076746674502929,0.01787289030566343,0.0013466611044875654,0.03595307762852128,0.04413872839297337,0.24454864638235144
54,gold_semantic_recall_t060,71,0.041705848921757625,0.03690901098449965,0.004796837937257987,-0.000972877564999928,0.01037933597169234,0.03717939883998082,0.19380367482596533
54,gold_semantic_f1_t060,71,0.07047002420619915,0.06373487938206973,0.006735144824129417,-0.002906401552241571,0.01593741463146,0.10581246408007938,0.16455960003313375
55,subject_coverage,71,0.564107335168708,0.4774717144088039,0.08663562075990403,0.06414503728191859,0.10901934330959932,4.805830774483007e-09,0.8814914922006701
55,object_coverage,71,0.3897521065452936,0.36701718179946075,0.022734924745832837,0.011672710798774412,0.033862238839635704,0.0005799598914921058,0.46411005704877945
55,entity_pair_coverage,71,0.3207630204047737,0.3416154478849398,-0.02085242748016607,-0.03487569873259836,-0.007234097305144997,0.011316674039893587,-0.341882213483017
55,predicate_lexical_coverage,71,0.22060819247830404,0.19842643930249868,0.022181753175805365,0.00571046914968457,0.038676909941462924,0.008023625896293853,0.30687635318303536
55,gold_semantic_recall_t060,71,0.037483782561784564,0.03424138102095957,0.0032424015408249887,-0.0020131008257168416,0.008263433642713041,0.3712176051925039,0.14682935632834193
55,gold_semantic_f1_t060,71,0.06342704562063053,0.05925027168527666,0.004176773935353896,-0.004790676227138045,0.012657485539296276,0.5842541012562787,0.11054944262762119
56,subject_coverage,71,0.5615946518849882,0.4787472390338868,0.08284741285110138,0.058230032790727644,0.10811587827249415,9.269119021486005e-08,0.7908905698635237
56,object_coverage,71,0.39416618729455516,0.3654335213176365,0.02873266597691853,0.015411316600744207,0.042366077401181854,0.0005077888771170431,0.48265793799930146
56,entity_pair_coverage,71,0.32746757515399005,0.34244215244414183,-0.014974577290151787,-0.029994587764202642,0.0007884712581307836,0.035737642735245774,-0.22706417291173986
56,predicate_lexical_coverage,71,0.23149335931494144,0.1984240606045522,0.03306929871038925,0.019006856561307548,0.04774373266158799,2.9204375303172153e-05,0.5292318126244926
56,gold_semantic_recall_t060,71,0.04065068934472746,0.038892478031716415,0.0017582113130110483,-0.003454562398969404,0.007262163701400843,0.6284437062674368,0.07439955689961442
56,gold_semantic_f1_t060,71,0.06861597092338044,0.06661730987598603,0.0019986610473944322,-0.0067087866259382106,0.0112090257717099,0.8081095314545859,0.050228742351384414
57,subject_coverage,71,0.5539715693085367,0.49834374606919896,0.055627823239337765,0.030160421516934044,0.08057764540701126,4.1406330094860134e-05,0.5144995675035036
57,object_coverage,71,0.3935528735897679,0.3784831522596385,0.015069721330129458,0.0018272786723278274,0.027967902566526617,0.04006192444634072,0.25528490481279037
57,entity_pair_coverage,71,0.31505760140662464,0.3548406024542431,-0.03978300104761842,-0.05511910082665762,-0.024877056545539074,1.388465231999902e-05,-0.596089471376443
57,predicate_lexical_coverage,71,0.23604341398283749,0.2144568409250251,0.021586573057812385,0.00493926002729745,0.03811647143254776,0.007510242917912184,0.29496608252070244
57,gold_semantic_recall_t060,71,0.04212225962697363,0.04047286682972862,0.0016493927972449987,-0.003726657987788129,0.006876126922459501,0.3104319958621632,0.07408466656870423
57,gold_semantic_f1_t060,71,0.07127232410098619,0.06907241994164477,0.002199904159341438,-0.006789780618507289,0.011084152332021922,0.5399808172318147,0.05909454576076056
58,subject_coverage,71,0.5523546880898129,0.45915704590437045,0.09319764218544253,0.06420088370808895,0.12114406140392119,2.7297697241385847e-07,0.7304793877584577
58,object_coverage,71,0.3793724775797807,0.34750234057028595,0.03187013700949481,0.01713752969176379,0.047076539908086364,0.00013864951986862983,0.48900250343972973
58,entity_pair_coverage,71,0.3092070831953923,0.3304732524454843,-0.021266169250091956,-0.03879406890271092,-0.0037732225267219466,0.03473863074768049,-0.27584634558387056
58,predicate_lexical_coverage,71,0.21640041536419916,0.19621724962198256,0.0201831657422166,0.005631364799472737,0.03552606550187137,0.013968474055134628,0.32837326099744035
58,gold_semantic_recall_t060,71,0.041873361180993766,0.03619461101334327,0.005678750167650492,0.0010247232477369678,0.010404330928967632,0.02446289480373769,0.27535788870164835
58,gold_semantic_f1_t060,71,0.07087747203511911,0.06195193283064212,0.00892553920447698,0.001070201913285247,0.01693512600312482,0.09543842517603972,0.25652229315284814
59,subject_coverage,71,0.5826768437823958,0.4772725421181013,0.10540430166429451,0.07742861646265595,0.1318475022834828,4.5612689450705875e-09,0.8664127857011996
59,object_coverage,71,0.397150262227394,0.3680479257645018,0.029102336462892224,0.016613671874416806,0.040585997753907956,2.094911765873762e-05,0.5605872008617628
59,entity_pair_coverage,71,0.3352129077879469,0.34772720032392795,-0.012514292535981174,-0.028392237510251498,0.003124537590057202,0.13452020854341068,-0.18143136159688283
59,predicate_lexical_coverage,71,0.24950788334037113,0.20325802020676303,0.046249863133608064,0.02798021071966072,0.06448350201406934,6.194922746793106e-06,0.5790921300069085
59,gold_semantic_recall_t060,71,0.04104636624731494,0.03943644789433006,0.0016099183529848882,-0.004074571066861743,0.007482079421522456,0.6201200206366921,0.06446997020981106
59,gold_semantic_f1_t060,71,0.06968938364714795,0.06748186035803237,0.0022075232891155608,-0.007112312969912992,0.012029944150164017,0.8586995422499172,0.053320658304077825
60,subject_coverage,71,0.5547092986726576,0.46951458033235055,0.08519471834030701,0.06030513594297716,0.11032290015570716,1.58247550020559e-07,0.7606493624675663
60,object_coverage,71,0.3912825574704597,0.3607364096231715,0.030546147847288232,0.01578921082246219,0.04512385344280933,0.0003055005725089954,0.47674606746576503
60,entity_pair_coverage,71,0.316913320245661,0.3354432762801161,-0.018529956034455064,-0.035372585992183236,-0.0014248055198631323,0.02971411517294011,-0.24923470645609255
60,predicate_lexical_coverage,71,0.23330045069659278,0.20604231025964015,0.027258140436952644,0.012050712402097229,0.04270879738402017,0.0018649547351627664,0.4169030151718539
60,gold_semantic_recall_t060,71,0.038353599298061924,0.03238824469235922,0.005965354605702696,0.001174674938626471,0.010840308207051888,0.017794835772035042,0.278808567010693
60,gold_semantic_f1_t060,71,0.06479520364143156,0.05584291819215785,0.008952285449273718,0.0008550366385229177,0.01713616801910884,0.05565016770280369,0.2483696373883529
61,subject_coverage,71,0.5716980811678996,0.48091465351592994,0.09078342765196958,0.06723193961756793,0.11466642544424623,1.3861452710437039e-08,0.8882168997289372
61,object_coverage,71,0.3995779497231955,0.37463176020746564,0.02494618951572989,0.012621973626011428,0.0378896720000253,0.0007411309567951733,0.44670202369925177
61,entity_pair_coverage,71,0.3312899049737894,0.3507943754859514,-0.019504470512162017,-0.03219205083874668,-0.00583495930554941,0.0039800473956219514,-0.34809409327081836
61,predicate_lexical_coverage,71,0.23870699479593702,0.20422998409193382,0.03447701070400322,0.022294676184068215,0.046631606620746335,2.137133202153509e-06,0.6398302805381384
61,gold_semantic_recall_t060,71,0.04064504402387928,0.03606471112570213,0.004580332898177143,-0.000949643667452786,0.00997450805853207,0.07588264117465403,0.19701496739554678
61,gold_semantic_f1_t060,71,0.06885132729785688,0.06165502953484503,0.007196297763011855,-0.001971370876673367,0.016246533557774973,0.11982661776040093,0.18510745244058327
62,subject_coverage,71,0.5733552555671128,0.4808288449326078,0.09252641063450497,0.06459462967103037,0.12034338637032062,2.7305694027272614e-07,0.7617157916152453
62,object_coverage,71,0.3965258484247091,0.3623514567083147,0.034174391716394456,0.021089363328212384,0.047011153395040584,4.343330510040064e-05,0.577876009797989
62,entity_pair_coverage,71,0.3279150385278954,0.3388707230072,-0.010955684479304614,-0.02725133549485659,0.005365134914268291,0.20388920934472188,-0.14717473160187355
62,predicate_lexical_coverage,71,0.22732791884346282,0.2078615782087877,0.01946634063467509,0.0036551796228539023,0.035273764486088134,0.031087982123685798,0.2738376736114172
62,gold_semantic_recall_t060,71,0.04015440660256059,0.03737396982570659,0.0027804367768539994,-0.002751509315694993,0.008537702942525451,0.3413530428042332,0.11072287132292988
62,gold_semantic_f1_t060,71,0.06826527428950471,0.0638320763190344,0.004433197970470321,-0.004865294379834023,0.014327294273393465,0.5165212321926782,0.10492784791449575
63,subject_coverage,71,0.5427102969218112,0.45369694842393266,0.08901334849787851,0.06789990933824412,0.1103895451180464,9.256606911571186e-10,0.9742159730283204
63,object_coverage,71,0.38392141917504236,0.3527904872462639,0.031130931928778506,0.017065607241770024,0.045091043063395765,7.508656277606747e-05,0.5182451119393714
63,entity_pair_coverage,71,0.3070840899594142,0.33126403131422,-0.024179941354805796,-0.03934290027172353,-0.009048623808320107,0.0022138877320080973,-0.37604743852597855
63,predicate_lexical_coverage,71,0.22590709891706254,0.19894730408074174,0.026959794836320824,0.00946603591664284,0.04495178371163918,0.0025636436569487307,0.3481576569599118
63,gold_semantic_recall_t060,71,0.039549863014125934,0.036076425953590965,0.003473437060534959,-0.0013369937456879726,0.008295980581740964,0.2120034309228257,0.163169613797459
63,gold_semantic_f1_t060,71,0.06680250033524407,0.06187195010287443,0.0049305502323696414,-0.0030275588243707857,0.012895187917591916,0.25972921200429044,0.13914839392750306
64,subject_coverage,71,0.5478240095254088,0.4772286621197233,0.07059534740568556,0.04395204160595556,0.09783376216616857,7.1807674307579875e-06,0.6122269944626066
64,object_coverage,71,0.3906835261978611,0.35700590945704314,0.033677616740817984,0.01875271304291415,0.04830499177258196,3.60152659255642e-05,0.544897287659149
64,entity_pair_coverage,71,0.3108824778191711,0.3378686492339309,-0.026986171414759848,-0.04316295965963527,-0.011047960520887624,0.002102568583114471,-0.4005077082930802
64,predicate_lexical_coverage,71,0.23863769794570325,0.20625963599030664,0.03237806195539668,0.01593685832832358,0.049404133148612264,0.0002624737918659104,0.4674619511562678
64,gold_semantic_recall_t060,71,0.04184168355257406,0.03699766069259974,0.004844022859974315,0.0009631690384658386,0.008838163590613814,0.02020772668262532,0.2790590705246426
64,gold_semantic_f1_t060,71,0.07077009583418777,0.06353700601238811,0.007233089821799671,0.0007593837497867946,0.013793363971910892,0.1067139104880112,0.25081922045768945
65,subject_coverage,71,0.553437661362424,0.47705441887828726,0.07638324248413683,0.05111138722663495,0.1035679683483151,1.5098393751497047e-06,0.6723919695190018
65,object_coverage,71,0.391886507863615,0.3652578599838984,0.02662864787971662,0.014317153113723459,0.039298809624594956,0.00011087723758438221,0.5022620942652323
65,entity_pair_coverage,71,0.3175470656175757,0.33911870851506426,-0.02157164289748851,-0.036409387384854094,-0.006388369452986683,0.00442803974390415,-0.336493178187653
65,predicate_lexical_coverage,71,0.22970939476529956,0.2031897949690865,0.026519599796213038,0.012968719502405718,0.04037038771970503,0.00038739016916719944,0.44820315094498675
65,gold_semantic_recall_t060,71,0.04121327802751474,0.034940464622262,0.006272813405252739,0.0006787140877583768,0.01232107807736696,0.039696163936891855,0.2568525232724382
65,gold_semantic_f1_t060,71,0.06998690244333045,0.05988276197906382,0.010104140464266614,0.0009722251644789278,0.02035521234933538,0.05348865746209175,0.24766504850650747
66,subject_coverage,71,0.561550584380062,0.47730663616334595,0.08424394821671609,0.05967439809049154,0.10847922368359654,8.56707335854028e-08,0.804431176870136
66,object_coverage,71,0.3844512924792479,0.3625046349659712,0.021946657513276648,0.009389965710486285,0.03363634346988685,0.001102287245634457,0.4110031636087617
66,entity_pair_coverage,71,0.3171672566571554,0.3447147960647828,-0.0275475394076273,-0.041107938471835886,-0.014376086838770206,0.00024299368780878966,-0.48205036009863445
