cluster_id,compression_gain
test_05227,0.21786492374727673
test_05238,0.8929142248268513
test_05241,0.9244938902060915
test_05264,0.12956810631229232
test_05268,0.6295546558704453
test_05290,0.77066269545793
test_05294,0.5153846153846153
test_05301,0.5818815331010453
test_05313,0.9106224279835391
test_05334,0.7968213058419245
test_05348,0.6505494505494506
test_05350,0.6898148148148149
test_05382,0.36401673640167365
test_05390,0.5643105446118193
test_05392,0.8824049513704686
test_05395,0.8450946643717728
test_05396,0.6745362563237773
test_05406,0.8172119487908962
test_05410,0.8405383360522023
test_05418,0.915130674002751
test_05419,0.8224108658743633
test_05420,0.5699774266365689
test_05441,0.42664670658682635
test_05451,0.9811803398501736
test_05467,0.5470085470085471
test_05469,0.802848575712144
test_05489,0.7161066048667439
test_05515,0.933954933954934
test_05516,0.5831202046035806
test_05534,0.7302839116719243
test_05579,0.9237113402061856
